# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   85       2.983751312688e-10       7.253172133515e-14      -1.792427618144e-12       3.077333851251e-16       1.638091005880e-11       2.153971410664e-12      -1.114922332163e-14 
   86       3.020151632413e-10       7.457184270691e-14      -1.871295973377e-12       3.150585955103e-16       1.590548547978e-11       2.101690796403e-12      -1.115456050871e-14 
   87       3.056864304994e-10       7.661697336845e-14      -1.951077446784e-12       3.224720474968e-16       1.544815414163e-11       2.051276516312e-12      -1.111243043759e-14 
   88       3.093892014107e-10       7.866579954465e-14      -2.031741057226e-12       3.299737620943e-16       1.500845087356e-11       2.002683234141e-12      -1.102597782473e-14 
   89       3.131235128272e-10       8.071700640913e-14      -2.113256369501e-12       3.375637555054e-16       1.458567869590e-11       1.955840475044e-12      -1.089883334240e-14 
   90       3.168891588786e-10       8.276927939085e-14      -2.195593566214e-12       3.452420389846e-16       1.417889994642e-11       1.910651652360e-12      -1.073512896700e-14 
   91       3.206856797651e-10       8.482130548067e-14      -2.278723519640e-12       3.530086186983e-16       1.378692740670e-11       1.866993094401e-12      -1.053951332744e-14 
   92       3.245123505506e-10       8.687177453788e-14      -2.362617863591e-12       3.608634955845e-16       1.340831542848e-11       1.824713071243e-12      -1.031716705349e-14 
   93       3.283684389767e-10       8.891928327765e-14      -2.447241898421e-12       3.688067819851e-16       1.304170289400e-11       1.783668870989e-12      -1.007331075534e-14 
   94       3.322540476043e-10       9.096202787692e-14      -2.532531929299e-12       3.768390719144e-16       1.268692037497e-11       1.743846521140e-12      -9.811610976389e-15 
   95       3.361693781985e-10       9.299806733698e-14      -2.618414636629e-12       3.849611264792e-16       1.234403385872e-11       1.705257357739e-12      -9.535561757682e-15 
   96       3.401144665800e-10       9.502541665437e-14      -2.704813913054e-12       3.931737635100e-16       1.201300376127e-11       1.667901135399e-12      -9.248978916378e-15 
   97       3.440891751105e-10       9.704204679157e-14      -2.791650836955e-12       4.014778590247e-16       1.169368088326e-11       1.631765576390e-12      -8.956008429540e-15 
   98       3.480931851784e-10       9.904588464762e-14      -2.878843645932e-12       4.098743486902e-16       1.138580236586e-11       1.596825919726e-12      -8.661134817923e-15 
   99       3.521259896848e-10       1.010348130289e-13      -2.966307710290e-12       4.183642292857e-16       1.108898764668e-11       1.563044470249e-12      -8.369189529756e-15 
  100       3.561868855294e-10       1.030066706197e-13      -3.053955506533e-12       4.269485601650e-16       1.080273441571e-11       1.530370147718e-12      -8.085359324532e-15 
  101       3.602749660960e-10       1.049592519531e-13      -3.141696590846e-12       4.356284647192e-16       1.052641457122e-11       1.498738035893e-12      -7.815194656789e-15 
  102       3.643891137384e-10       1.068903073813e-13      -3.229437572584e-12       4.444051318394e-16       1.025927017568e-11       1.468068931624e-12      -7.564618059899e-15 
  103       3.685279922663e-10       1.087975430468e-13      -3.317082087761e-12       4.532798173791e-16       1.000040941169e-11       1.438268893935e-12      -7.339932529852e-15 
  104       3.726903258167e-10       1.106787270641e-13      -3.404536869200e-12       4.622537138206e-16       9.749008723498e-12       1.409251005718e-12      -7.146367662345e-15 
  105       3.768757945555e-10       1.125320244657e-13      -3.491730947958e-12       4.713275360733e-16       9.504959050588e-12       1.381004977968e-12      -6.983476335438e-15 
  106       3.810842465268e-10       1.143557076585e-13      -3.578599008386e-12       4.805018821888e-16       9.268299757904e-12       1.353536151204e-12      -6.849128920745e-15 
  107       3.853154177575e-10       1.161480553769e-13      -3.665075563081e-12       4.897773601753e-16       9.039018488857e-12       1.326843918171e-12      -6.740912408447e-15 
  108       3.895689278904e-10       1.179073538208e-13      -3.751094993371e-12       4.991545880114e-16       8.817049387020e-12       1.300921517020e-12      -6.656122722430e-15 
  109       3.938442758172e-10       1.196318977932e-13      -3.836591589798e-12       5.086341936607e-16       8.602271317819e-12       1.275755824488e-12      -6.591757035431e-15 
  110       3.981408353108e-10       1.213199918379e-13      -3.921499592606e-12       5.182168150860e-16       8.394506090231e-12       1.251327149083e-12      -6.544506084172e-15 
  111       4.024578506591e-10       1.229699513779e-13      -4.005753232217e-12       5.279031002637e-16       8.193516678476e-12       1.227609024260e-12      -6.510746484508e-15 
  112       4.067944322970e-10       1.245801038528e-13      -4.089286769724e-12       5.376937071977e-16       7.999005443711e-12       1.204568001603e-12      -6.486533046561e-15 
  113       4.111495524399e-10       1.261487898568e-13      -4.172034537368e-12       5.475893039344e-16       7.810612355722e-12       1.182163444010e-12      -6.467591089864e-15 
  114       4.155220407165e-10       1.276743642763e-13      -4.253930979023e-12       5.575905685765e-16       7.627913214621e-12       1.160347318867e-12      -6.449308758502e-15 
  115       4.199105798012e-10       1.291551974282e-13      -4.334910690684e-12       5.676981892972e-16       7.450417872540e-12       1.139063991237e-12      -6.426729336250e-15 
  116       4.243138879366e-10       1.305897117684e-13      -4.414907332242e-12       5.779128652899e-16       7.277677680908e-12       1.118262834950e-12      -6.395564050806e-15 
  117       4.287313010093e-10       1.319764946493e-13      -4.493850126187e-12       5.882353097154e-16       7.109626454506e-12       1.097938247526e-12      -6.355386613313e-15 
  118       4.331622533722e-10       1.333142014723e-13      -4.571667007259e-12       5.986662471412e-16       6.946277815783e-12       1.078094134587e-12      -6.306814451487e-15 
  119       4.376060946022e-10       1.346015227794e-13      -4.648285743228e-12       6.092064126614e-16       6.787618874817e-12       1.058731434781e-12      -6.250524296694e-15 
  120       4.420620867861e-10       1.358371857064e-13      -4.723633965402e-12       6.198565519187e-16       6.633609416751e-12       1.039848026296e-12      -6.187253521982e-15 
  121       4.465294018054e-10       1.370199554345e-13      -4.797639199130e-12       6.306174211276e-16       6.484181089235e-12       1.021438633378e-12      -6.117801480118e-15 
  122       4.510071186221e-10       1.381486366429e-13      -4.870228894305e-12       6.414897870961e-16       6.339236589858e-12       1.003494732839e-12      -6.043030841613e-15 
  123       4.554942205636e-10       1.392220749616e-13      -4.941330455870e-12       6.524744272493e-16       6.198648853590e-12       9.860044605723e-13      -5.963868932763e-15 
  124       4.599895926082e-10       1.402391584228e-13      -5.010871274319e-12       6.635721296512e-16       6.062260240216e-12       9.689525180678e-13      -5.881309073674e-15 
  125       4.644920186705e-10       1.411988189143e-13      -5.078778756208e-12       6.747836930274e-16       5.929881721774e-12       9.523200789234e-13      -5.796411916303e-15 
  126       4.690001788866e-10       1.421000336310e-13      -5.144980354649e-12       6.861099267880e-16       5.801292069996e-12       9.360846953595e-13      -5.710306782482e-15 
  127       4.735126468994e-10       1.429418265279e-13      -5.209403599822e-12       6.975516510498e-16       5.676237043737e-12       9.202202047323e-13      -5.624193001957e-15 
  128       4.780278871439e-10       1.437232697721e-13      -5.271976129478e-12       7.091096966592e-16       5.554428576423e-12       9.046966360474e-13      -5.539341250417e-15 
  129       4.825444219111e-10       1.444435152457e-13      -5.332626907015e-12       7.207849198668e-16       5.435606683042e-12       8.894871125670e-13      -5.456848701308e-15 
  130       4.870613590267e-10       1.451018898774e-13      -5.391289962009e-12       7.325782481256e-16       5.319734585442e-12       8.745896143366e-13      -5.376871270465e-15 
  131       4.915779171984e-10       1.456978135627e-13      -5.447901119580e-12       7.444906393831e-16       5.206823556587e-12       8.600074374779e-13      -5.299309284324e-15 
  132       4.960932599417e-10       1.462307717008e-13      -5.502396888223e-12       7.565230680052e-16       5.096871759588e-12       8.457423690993e-13      -5.224045696951e-15 
  133       5.006064940798e-10       1.467003168631e-13      -5.554714498804e-12       7.686765249041e-16       4.989863883934e-12       8.317946438718e-13      -5.150945666461e-15 
  134       5.051166682441e-10       1.471060704596e-13      -5.604791943566e-12       7.809520176651e-16       4.885770781730e-12       8.181629006036e-13      -5.079856131428e-15 
  135       5.096227713739e-10       1.474477244069e-13      -5.652568015129e-12       7.933505706745e-16       4.784549103931e-12       8.048441388149e-13      -5.010605387301e-15 
  136       5.141237312170e-10       1.477250427954e-13      -5.697982345493e-12       8.058732252468e-16       4.686140936580e-12       7.918336753134e-13      -4.943002662818e-15 
  137       5.186184128300e-10       1.479378635567e-13      -5.740975445040e-12       8.185210397521e-16       4.590473437042e-12       7.791251007691e-13      -4.876837696421e-15 
  138       5.231056170778e-10       1.480861001308e-13      -5.781488741534e-12       8.312950897436e-16       4.497458470239e-12       7.667102362892e-13      -4.811880312665e-15 
  139       5.275840791346e-10       1.481697431337e-13      -5.819464619126e-12       8.441964680848e-16       4.406992244888e-12       7.545790899934e-13      -4.747879998639e-15 
  140       5.320524669835e-10       1.481888620250e-13      -5.854846457355e-12       8.572262850773e-16       4.318954949735e-12       7.427198135885e-13      -4.684565480373e-15 
  141       5.365093799172e-10       1.481436067747e-13      -5.887578670148e-12       8.703856685878e-16       4.233210389790e-12       7.311186589440e-13      -4.621644299258e-15 
  142       5.409533470376e-10       1.480342095309e-13      -5.917606744825e-12       8.836757641760e-16       4.149605622564e-12       7.197599346667e-13      -4.558802388455e-15 
  143       5.453828257564e-10       1.478609862875e-13      -5.944877281097e-12       8.970977352215e-16       4.067970594306e-12       7.086259626756e-13      -4.495703649311e-15 
  144       5.497963178898e-10       1.476243494832e-13      -5.969338101289e-12       9.106526461068e-16       3.988153792131e-12       6.977009304672e-13      -4.432059672567e-15 
  145       5.541927340087e-10       1.473248436807e-13      -5.990938510897e-12       9.243410985169e-16       3.910133929711e-12       6.869829676144e-13      -4.367847543018e-15 
  146       5.585710623244e-10       1.469631165913e-13      -6.009629137976e-12       9.381635593592e-16       3.833918632061e-12       6.764731828419e-13      -4.303112802220e-15 
  147       5.629302535032e-10       1.465399101733e-13      -6.025361903296e-12       9.521204739484e-16       3.759509252956e-12       6.661718543950e-13      -4.237901211550e-15 
  148       5.672692198422e-10       1.460560623623e-13      -6.038090059750e-12       9.662122654615e-16       3.686900718154e-12       6.560784090035e-13      -4.172258731754e-15 
  149       5.715868344453e-10       1.455125088014e-13      -6.047768231765e-12       9.804393343937e-16       3.616081368622e-12       6.461914008455e-13      -4.106231502492e-15 
  150       5.758819303993e-10       1.449102845715e-13      -6.054352454717e-12       9.948020580135e-16       3.547032803757e-12       6.365084905118e-13      -4.039865821879e-15 
  151       5.801532999498e-10       1.442505259212e-13      -6.057800214338e-12       1.009300789818e-15       3.479729724612e-12       6.270264239697e-13      -3.973208126035e-15 
  152       5.843996936775e-10       1.435344719974e-13      -6.058070486132e-12       1.023935858987e-15       3.414139777118e-12       6.177410115273e-13      -3.906304968624e-15 
  153       5.886198196738e-10       1.427634665753e-13      -6.055123774780e-12       1.038707569843e-15       3.350223395307e-12       6.086471067973e-13      -3.839203000404e-15 
  154       5.928123427172e-10       1.419389597887e-13      -6.048922153558e-12       1.053616201298e-15       3.287933644539e-12       5.997385856610e-13      -3.771948948772e-15 
  155       5.969758834491e-10       1.410625098601e-13      -6.039429303742e-12       1.068662006318e-15       3.227216064719e-12       5.910083252325e-13      -3.704589597305e-15 
  156       6.011090175498e-10       1.401357848311e-13      -6.026610554024e-12       1.083845211372e-15       3.168008513528e-12       5.824481828228e-13      -3.637171765305e-15 
  157       6.052102749147e-10       1.391605642923e-13      -6.010432919922e-12       1.099166015890e-15       3.110241009642e-12       5.740489749038e-13      -3.569742287351e-15 
  158       6.092781388302e-10       1.381387411139e-13      -5.990865143190e-12       1.114624591718e-15       3.053835575957e-12       5.658004560720e-13      -3.502347992833e-15 
  159       6.133110451498e-10       1.370723231757e-13      -5.967877731229e-12       1.130221082574e-15       2.998706082811e-12       5.576912980131e-13      -3.435035685507e-15 
  160       6.173073814698e-10       1.359634350973e-13      -5.941442996501e-12       1.145955603500e-15       2.944758091210e-12       5.497090684657e-13      -3.367852123034e-15 
  161       6.212656031972e-10       1.348142717809e-13      -5.911535042668e-12       1.161828250966e-15       2.891908202436e-12       5.418430417924e-13      -3.300842302423e-15 
  162       6.251845950161e-10       1.336269507904e-13      -5.878129638897e-12       1.177839135314e-15       2.840144358953e-12       5.340929541662e-13      -3.234044188914e-15 
  163       6.290633399605e-10       1.324036501637e-13      -5.841204409712e-12       1.193988350153e-15       2.789470601273e-12       5.264609860303e-13      -3.167493479692e-15 
  164       6.329008051140e-10       1.311466569224e-13      -5.800738926113e-12       1.210275961481e-15       2.739887974679e-12       5.189489921816e-13      -3.101225228045e-15 
  165       6.366959413237e-10       1.298583685809e-13      -5.756714744748e-12       1.226702007191e-15       2.691394462202e-12       5.115584937630e-13      -3.035273815109e-15 
  166       6.404476829142e-10       1.285412946539e-13      -5.709115447076e-12       1.243266496575e-15       2.643984917588e-12       5.042906702551e-13      -2.969672921622e-15 
  167       6.441549474009e-10       1.271980581661e-13      -5.657926678533e-12       1.259969409826e-15       2.597650998264e-12       4.971463514683e-13      -2.904455499674e-15 
  168       6.478166352043e-10       1.258313971596e-13      -5.603136187700e-12       1.276810697545e-15       2.552381098314e-12       4.901260095343e-13      -2.839653744457e-15 
  169       6.514316293638e-10       1.244441662031e-13      -5.544733865469e-12       1.293790280243e-15       2.508160281447e-12       4.832297508987e-13      -2.775299066016e-15 
  170       6.549987952511e-10       1.230393379004e-13      -5.482711784207e-12       1.310908047848e-15       2.464970213965e-12       4.764573083121e-13      -2.711422060999e-15 
  171       6.585169802844e-10       1.216200043985e-13      -5.417064236924e-12       1.328163859206e-15       2.422789097735e-12       4.698080328226e-13      -2.648052484409e-15 
  172       6.619850136424e-10       1.201893788964e-13      -5.347787776439e-12       1.345557541590e-15       2.381591603159e-12       4.632808857677e-13      -2.585219221353e-15 
  173       6.654017059773e-10       1.187507971535e-13      -5.274881254546e-12       1.363088890197e-15       2.341348802142e-12       4.568744307658e-13      -2.522950258793e-15 
