# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   78       2.733975259587e-10       5.847282796021e-14      -1.270141521852e-12       2.587664691794e-16       2.026551173001e-11       2.577211473039e-12      -9.968236538326e-15 
   79       2.768265126591e-10       6.042768364567e-14      -1.341350661960e-12       2.654700035737e-16       1.964103602658e-11       2.509174587374e-12      -1.018504605825e-14 
   80       2.802867234932e-10       6.240098797107e-14      -1.413834880642e-12       2.722617515531e-16       1.904224522604e-11       2.443973907532e-12      -1.040843199985e-14 
   81       2.837781864791e-10       6.439054752282e-14      -1.487532500596e-12       2.791417024384e-16       1.846793499169e-11       2.381443050758e-12      -1.062521502917e-14 
   82       2.873005803351e-10       6.639404062712e-14      -1.562378205840e-12       2.861098338645e-16       1.791646133512e-11       2.321362940592e-12      -1.082088831478e-14 
   83       2.908532168396e-10       6.840901477176e-14      -1.638302992522e-12       2.931661113810e-16       1.738572286278e-11       2.263459704043e-12      -1.097957675577e-14 
   84       2.944354079250e-10       7.043311510889e-14      -1.715241329580e-12       3.003105034169e-16       1.687367144727e-11       2.207470051451e-12      -1.108733493429e-14 
   85       2.980476755226e-10       7.246481913502e-14      -1.793154112381e-12       3.075430298975e-16       1.637998040025e-11       2.153354475548e-12      -1.114275846453e-14 
   86       3.016907108750e-10       7.450281964472e-14      -1.872009441822e-12       3.148637209930e-16       1.590462158303e-11       2.101115705201e-12      -1.114806520625e-14 
   87       3.053649966262e-10       7.654580576491e-14      -1.951775823738e-12       3.222726023328e-16       1.544735282861e-11       2.050733410819e-12      -1.110592806261e-14 
   88       3.090707956481e-10       7.859246426034e-14      -2.032422240891e-12       3.297696948646e-16       1.500770906931e-11       2.002163235698e-12      -1.101949032112e-14 
   89       3.128081398661e-10       8.064148083918e-14      -2.113918224957e-12       3.373550147137e-16       1.458499346445e-11       1.955335827364e-12      -1.089238099472e-14 
   90       3.165768190862e-10       8.269154145853e-14      -2.196233928512e-12       3.450285730421e-16       1.417826852803e-11       1.910155868910e-12      -1.072873016277e-14 
   91       3.203763698208e-10       8.474133362996e-14      -2.279340197022e-12       3.527903759074e-16       1.378634725639e-11       1.866501110341e-12      -1.053318431210e-14 
