# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   87       3.244238879686e-10       1.168147490980e-13      -2.460853647775e-12       0.000000000000e+00       2.910266151442e-11       2.738209485446e-12      -1.424336365543e-14 
   88       3.296150001205e-10       1.201676795844e-13      -2.574147875347e-12       0.000000000000e+00       2.838588668264e-11       2.674922606121e-12      -1.412815065338e-14 
   89       3.348636363178e-10       1.235391885816e-13      -2.688971649268e-12       0.000000000000e+00       2.769427081763e-11       2.613982750128e-12      -1.396258539636e-14 
   90       3.401691431018e-10       1.269275259199e-13      -2.805300112583e-12       0.000000000000e+00       2.702647599948e-11       2.555241996668e-12      -1.375177047699e-14 
   91       3.455306225561e-10       1.303309304231e-13      -2.923109938982e-12       0.000000000000e+00       2.638077773990e-11       2.498514750616e-12      -1.350144479125e-14 
   92       3.509469224692e-10       1.337476313474e-13      -3.042379444480e-12       0.000000000000e+00       2.575505104713e-11       2.443576404203e-12      -1.321800241675e-14 
   93       3.564168835315e-10       1.371757061242e-13      -3.163077705129e-12       0.000000000000e+00       2.514729531232e-11       2.390216407118e-12      -1.290790850741e-14 
   94       3.619401448142e-10       1.406126259944e-13      -3.285129795365e-12       0.000000000000e+00       2.455732953953e-11       2.338409514067e-12      -1.257580548186e-14 
   95       3.675164418117e-10       1.440556443780e-13      -3.408446503654e-12       0.000000000000e+00       2.398532750011e-11       2.288167938275e-12      -1.222615558435e-14 
   96       3.731453539804e-10       1.475019339519e-13      -3.532934821899e-12       0.000000000000e+00       2.343129517773e-11       2.239488654396e-12      -1.186382894860e-14 
   97       3.788262984300e-10       1.509485861148e-13      -3.658497906199e-12       0.000000000000e+00       2.289506422954e-11       2.192352807045e-12      -1.149411419906e-14 
   98       3.845585236164e-10       1.543926104531e-13      -3.785035037615e-12       0.000000000000e+00       2.237628544734e-11       2.146725119329e-12      -1.112272905208e-14 
   99       3.903411030329e-10       1.578309342055e-13      -3.912441582928e-12       0.000000000000e+00       2.187442221883e-11       2.102553301381e-12      -1.075583091715e-14 
  100       3.961729289028e-10       1.612604017290e-13      -4.040608955401e-12       0.000000000000e+00       2.138874398871e-11       2.059767458890e-12      -1.040002749810e-14 
  101       4.020527058711e-10       1.646777739638e-13      -4.169424575542e-12       0.000000000000e+00       2.091831971995e-11       2.018279501635e-12      -1.006238739432e-14 
  102       4.079789446967e-10       1.680797278985e-13      -4.298771831860e-12       0.000000000000e+00       2.046201135493e-11       1.977982552017e-12      -9.750450701936e-15 
  103       4.139499559440e-10       1.714628560357e-13      -4.428530041633e-12       0.000000000000e+00       2.001846727667e-11       1.938750353590e-12      -9.472239615080e-15 
  104       4.199641177181e-10       1.748237843460e-13      -4.558582259361e-12       0.000000000000e+00       1.958644059258e-11       1.900467627564e-12      -9.234404896647e-15 
  105       4.260207336452e-10       1.781595454290e-13      -4.688839987954e-12       0.000000000000e+00       1.916580703622e-11       1.863127086468e-12      -9.036357299006e-15 
  106       4.321192795721e-10       1.814672549986e-13      -4.819221748054e-12       0.000000000000e+00       1.875667301917e-11       1.826744483958e-12      -8.875359456940e-15 
  107       4.382591366169e-10       1.847439986540e-13      -4.949645574861e-12       0.000000000000e+00       1.835906015378e-11       1.791328588776e-12      -8.748309461247e-15 
  108       4.444395878720e-10       1.879868326468e-13      -5.080029065132e-12       0.000000000000e+00       1.797290228383e-11       1.756880933367e-12      -8.651730974994e-15 
  109       4.506598151081e-10       1.911927846487e-13      -5.210289424182e-12       0.000000000000e+00       1.759804251522e-11       1.723395562497e-12      -8.581763349787e-15 
  110       4.569188954770e-10       1.943588545183e-13      -5.340343512883e-12       0.000000000000e+00       1.723423024662e-11       1.690858781877e-12      -8.534151742030e-15 
  111       4.632157982157e-10       1.974820150691e-13      -5.470107894662e-12       0.000000000000e+00       1.688111820014e-11       1.659248906780e-12      -8.504237229185e-15 
  112       4.695493813494e-10       2.005592128365e-13      -5.599498882504e-12       0.000000000000e+00       1.653825945201e-11       1.628536010660e-12      -8.486946926037e-15 
  113       4.759183883953e-10       2.035873688454e-13      -5.728432585946e-12       0.000000000000e+00       1.620510446326e-11       1.598681673773e-12      -8.476784100954e-15 
  114       4.823214450657e-10       2.065633793774e-13      -5.856824958085e-12       0.000000000000e+00       1.588099811032e-11       1.569638731800e-12      -8.467818292151e-15 
  115       4.887570559718e-10       2.094841167380e-13      -5.984591842569e-12       0.000000000000e+00       1.556517671580e-11       1.541351024460e-12      -8.453675423951e-15 
  116       4.952237465533e-10       2.123465325277e-13      -6.111647403840e-12       0.000000000000e+00       1.525694238236e-11       1.513766039137e-12      -8.428833423363e-15 
  117       5.017205154924e-10       2.151479800562e-13      -6.237899100845e-12       0.000000000000e+00       1.495621638894e-11       1.486875123125e-12      -8.392708906309e-15 
  118       5.082464313705e-10       2.178859327507e-13      -6.363252187633e-12       0.000000000000e+00       1.466304781437e-11       1.460677711135e-12      -8.346051107994e-15 
  119       5.148004903728e-10       2.205578868160e-13      -6.487611307790e-12       0.000000000000e+00       1.437744086784e-11       1.435168731879e-12      -8.289682481848e-15 
  120       5.213816142761e-10       2.231613629083e-13      -6.610880527141e-12       0.000000000000e+00       1.409935348733e-11       1.410338470711e-12      -8.224500358670e-15 
  121       5.279886484361e-10       2.256939078084e-13      -6.732963366457e-12       0.000000000000e+00       1.382869593788e-11       1.386172432253e-12      -8.151478605778e-15 
  122       5.346203597750e-10       2.281530960958e-13      -6.853762834158e-12       0.000000000000e+00       1.356532940997e-11       1.362651203033e-12      -8.071669286154e-15 
  123       5.412754347690e-10       2.305365318222e-13      -6.973181459017e-12       0.000000000000e+00       1.330906461782e-11       1.339750314120e-12      -7.986204317596e-15 
  124       5.479524774357e-10       2.328418501852e-13      -7.091121322865e-12       0.000000000000e+00       1.305966039776e-11       1.317440103755e-12      -7.896297131856e-15 
  125       5.546500073219e-10       2.350667192019e-13      -7.207484093299e-12       0.000000000000e+00       1.281682230653e-11       1.295685579987e-12      -7.803244333799e-15 
  126       5.613664574909e-10       2.372088413828e-13      -7.322171056381e-12       0.000000000000e+00       1.258020121968e-11       1.274446283307e-12      -7.708427360540e-15 
  127       5.681001725098e-10       2.392659554053e-13      -7.435083149347e-12       0.000000000000e+00       1.234939192982e-11       1.253676149280e-12      -7.613314140596e-15 
  128       5.748494064375e-10       2.412358377875e-13      -7.546120993310e-12       0.000000000000e+00       1.212393174503e-11       1.233323371182e-12      -7.519460753035e-15 
